concessionaria;identificador;rodovia;uf;km_m;municipio;tipo_de_pista;latitude;longitude;data_da_passagem;sentido_da_passagem;faixa_da_passagem;velocidade;tipo_de_veiculo;volume_total
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"22/03/2022";"Decrescente";1;"21 - 50 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"22/03/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"22/03/2022";"Decrescente";1;"51 - 80 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"22/03/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";8
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"23/03/2022";"Decrescente";1;"21 - 50 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"23/03/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"23/03/2022";"Decrescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"23/03/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"24/03/2022";"Decrescente";1;"21 - 50 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"24/03/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";8
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"24/03/2022";"Decrescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"24/03/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";7
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"25/03/2022";"Decrescente";1;"21 - 50 KM";"Comercial";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"25/03/2022";"Decrescente";1;"21 - 50 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"25/03/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";7
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"25/03/2022";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"25/03/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"26/03/2022";"Decrescente";1;"21 - 50 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"26/03/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"26/03/2022";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"26/03/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"27/03/2022";"Decrescente";1;"21 - 50 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"27/03/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"27/03/2022";"Decrescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"27/03/2022";"Decrescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"27/03/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";10
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"28/03/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"28/03/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"29/03/2022";"Decrescente";1;"21 - 50 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"29/03/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"29/03/2022";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"29/03/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";8
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"30/03/2022";"Decrescente";1;"101 - 120 ";"Moto";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"30/03/2022";"Decrescente";1;"21 - 50 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"30/03/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"30/03/2022";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"30/03/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"31/03/2022";"Decrescente";1;"21 - 50 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"31/03/2022";"Decrescente";1;"21 - 50 KM";"Moto";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"31/03/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";9
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"31/03/2022";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"31/03/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";10
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"01/04/2022";"Decrescente";1;"101 - 120 ";"Comercial";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"01/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"01/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"01/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"01/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"02/04/2022";"Decrescente";1;"101 - 120 ";"Comercial";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"02/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"02/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";7
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"02/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"02/04/2022";"Decrescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"02/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";7
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"03/04/2022";"Decrescente";1;"21 - 50 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"03/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"03/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";7
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"03/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";7
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"04/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"04/04/2022";"Decrescente";1;"21 - 50 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"04/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"04/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"04/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"05/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"05/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"05/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"05/04/2022";"Decrescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"05/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"06/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";7
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"06/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"06/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"06/04/2022";"Decrescente";1;"51 - 80 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"06/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"06/04/2022";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"07/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"07/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"07/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"07/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";7
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"08/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"08/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"08/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"08/04/2022";"Decrescente";1;"51 - 80 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"08/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"09/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"09/04/2022";"Decrescente";1;"21 - 50 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"09/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";7
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"09/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"09/04/2022";"Decrescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"09/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"09/04/2022";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"10/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"10/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"10/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"10/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"11/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"11/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"11/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"11/04/2022";"Decrescente";1;"51 - 80 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"11/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"12/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"12/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"12/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"12/04/2022";"Decrescente";1;"51 - 80 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"12/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"13/04/2022";"Decrescente";1;"101 - 120 ";"Comercial";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"13/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"13/04/2022";"Decrescente";1;"21 - 50 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"13/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"13/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"13/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"14/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";9
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"14/04/2022";"Decrescente";1;"21 - 50 KM";"Moto";2
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"14/04/2022";"Decrescente";1;"21 - 50 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"14/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";11
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"14/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"14/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"15/04/2022";"Decrescente";1;"101 - 120 ";"Comercial";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"15/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";7
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"15/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"15/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";10
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"15/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"16/04/2022";"Decrescente";1;"101 - 120 ";"Comercial";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"16/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"16/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"16/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"16/04/2022";"Decrescente";1;"51 - 80 KM";"Passeio";2
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"16/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";6
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"17/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";12
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"17/04/2022";"Decrescente";1;"21 - 50 KM";"Moto";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"17/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"17/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"17/04/2022";"Decrescente";1;"51 - 80 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"17/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"18/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"18/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"18/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"18/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";7
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"19/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"19/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";5
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"19/04/2022";"Decrescente";1;"51 - 80 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"19/04/2022";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";3
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"20/04/2022";"Decrescente";1;"21 - 50 KM";"Comercial";8
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"20/04/2022";"Decrescente";1;"21 - 50 KM";"Moto";1
"RODOVIA DO AÇO";"RDA03";"BR-393";"RJ";143.700;"Sapucaia";"Principal";-22.046359;-43.000731;"20/04/2022";"Decrescente";1;"21 - 50 KM";"Veículo Pequeno";4
